trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04
-0.0335181,0.0461485,-0.216473,0.00170235,0.0017015,0.000894016,0,0,0,0,0,0,0.001123463,0.0021296841,0.04686056,2.8979955e-06,2.8951023e-06,7.9926461e-07,0,0,0,0,0,0,-0.19226239,0.39445446,-0.0091060189,0.031622795,-0.044796974
-0.0516975,0.065031,-0.143561,0.00141251,0.00207409,0.000762505,-0.0181794,0.0188825,0.072912,-0.00028984,0.00037259,-0.000131511,0.0026726315,0.004229031,0.020609761,1.9951845e-06,4.3018493e-06,5.8141388e-07,0.00033049058,0.00035654881,0.0053161597,8.4007226e-08,1.3882331e-07,1.7295143e-08,-0.17875054,0.11641382,-0.0059418703,0.013732416,-0.12259442
-0.0336558,0.054308,-0.0909704,0.00117459,0.00148027,0.000932795,0.0180417,-0.010723,0.0525906,-0.00023792,-0.00059382,0.00017029,0.0011327129,0.0029493589,0.0082756137,1.3796617e-06,2.1911993e-06,8.7010651e-07,0.00032550294,0.00011498273,0.0027657712,5.6605926e-08,3.5262219e-07,2.8998684e-08,-0.0097852929,0.02202921,-0.027012139,0.083583833,0.041732126
-0.0144806,0.0542912,-0.0878929,0.00112641,0.00155935,0.000932794,0.0191752,-1.68e-05,0.0030775,-4.818e-05,7.908e-05,-1e-09,0.00020968778,0.0029475344,0.0077251619,1.2687995e-06,2.4315724e-06,8.7010465e-07,0.0003676883,2.8224e-10,9.4710063e-06,2.3213124e-09,6.2536464e-09,1e-18,-0.032851698,-0.012883098,0.026669238,-0.034954088,-0.075882246
-0.0145482,0.112185,-0.0908731,0.000534392,0.00113429,0.000865789,-6.76e-05,0.0578938,-0.0029802,-0.000592018,-0.00042506,-6.7005e-05,0.00021165012,0.012585474,0.0082579203,2.8557481e-07,1.2866138e-06,7.4959059e-07,4.56976e-09,0.0033516921,8.881592e-06,3.5048531e-07,1.80676e-07,4.48967e-09,-0.077540036,-0.081124143,-0.046367675,-0.03609455,-0.078960188
-0.0145585,0.0639734,-0.0277635,0.000297304,0.000694224,0.00100735,-1.03e-05,-0.0482116,0.0631096,-0.000237088,-0.000440066,0.000141561,0.00021194992,0.0040925959,0.00077081193,8.8389668e-08,4.8194696e-07,1.014754e-06,1.0609e-10,0.0023243584,0.0039828216,5.621072e-08,1.9365808e-07,2.0039517e-08,0.096757897,-0.040904094,0.081196698,-0.088963942,0.038297929
0.00609752,0.117966,-0.0527513,-0.000337338,0.000571488,0.00110208,0.02065602,0.0539926,-0.0249878,-0.000634642,-0.000122736,9.473e-05,3.717975e-05,0.013915977,0.0027826997,1.1379693e-07,3.2659853e-07,1.2145803e-06,0.00042667116,0.0029152009,0.00062439015,4.0277047e-07,1.5064126e-08,8.9737729e-09,0.011792445,-0.050866748,-0.023147821,0.11353627,-0.088256006
-0.00225325,0.0565916,-0.0355506,4.72232e-05,0.000495985,0.00140537,-0.00835077,-0.0613744,0.0172007,0.0003845612,-7.5503e-05,0.00030329,5.0771356e-06,0.0032026092,0.0012638452,2.2300306e-09,2.4600112e-07,1.9750648e-06,6.973536e-05,0.003766817,0.00029586408,1.4788732e-07,5.700703e-09,9.1984824e-08,0.031880579,0.036165153,-0.086814121,-0.013919992,0.11116372
-0.0261613,0.0763851,-0.0222569,-0.00023392,0.000881795,0.000932795,-0.02390805,0.0197935,0.0132937,-0.0002811432,0.00038581,-0.000472575,0.00068441362,0.0058346835,0.0004953696,5.4718566e-08,7.7756242e-07,8.7010651e-07,0.00057159485,0.00039178264,0.00017672246,7.9041499e-08,1.4884936e-07,2.2332713e-07,0.028718759,-0.063239773,0.026125252,-0.13030074,0.042885962
0.0184068,-0.178518,-0.178134,0.000615898,0.000499966,0.000932795,0.0445681,-0.2549031,-0.1558771,0.000849818,-0.000381829,0,0.00033881029,0.031868676,0.031731722,3.7933035e-07,2.49966e-07,8.7010651e-07,0.0019863155,0.06497559,0.02429767,7.2219063e-07,1.4579339e-07,0,0.020932349,-0.10267981,0.12008249,0.23988532,-0.033076093
