trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04
0.104284,-0.127519,0.0700409,-0.00418715,-0.00123814,0.00300338,0,0,0,0,0,0,0.010875153,0.016261095,0.0049057277,1.7532225e-05,1.5329907e-06,9.0202914e-06,0,0,0,0,0,0,0.033143186,0.13039851,0.24873808,-0.50118671,0.12787356
0.10998,-0.0820549,0.11946,-0.00310992,-0.00110061,0.00300338,0.005696,0.0454641,0.0494191,0.00107723,0.00013753,0,0.0120956,0.0067330066,0.014270692,9.6716024e-06,1.2113424e-06,9.0202914e-06,3.2444416e-05,0.0020669844,0.0024422474,1.1604245e-06,1.8914501e-08,0,-0.0068315165,0.090507387,0.044164507,-0.21964312,0.10040492
0.109948,0.0566047,0.0621823,-0.00373802,-0.00120416,0.00289712,-3.2e-05,0.1386596,-0.0572777,-0.0006281,-0.00010355,-0.00010626,0.012088563,0.0032040921,0.0038666384,1.3972794e-05,1.4500013e-06,8.3933043e-06,1.024e-09,0.019226485,0.0032807349,3.9450961e-07,1.0722602e-08,1.1291188e-08,-0.055575965,0.096008737,0.044732398,-0.097952798,-0.051255619
0.0992546,-0.241687,0.0627203,-0.00254321,-0.00130365,0.00259212,-0.0106934,-0.2982917,0.000538,0.00119481,-9.949e-05,-0.000305,0.0098514756,0.058412606,0.003933836,6.4679171e-06,1.6995033e-06,6.7190861e-06,0.0001143488,0.088977938,2.89444e-07,1.4275709e-06,9.8982601e-09,9.3025e-08,0.088399513,-0.076096108,-0.027272825,-0.054659385,0.099479412
0.0991102,0.00930498,0.0632714,-0.00278587,-0.00103952,0.00259212,-0.0001444,0.25099198,0.0005511,-0.00024266,0.00026413,0,0.0098228317,8.6582653e-05,0.0040032701,7.7610717e-06,1.0806018e-06,6.7190861e-06,2.085136e-08,0.062996974,3.0371121e-07,5.8883876e-08,6.9764657e-08,0,0.071183885,-0.0092022738,0.003572129,-0.019166019,-0.059245334
0.101071,-0.087366,0.0492365,-0.0023381,-0.000953165,0.0023597,0.0019608,-0.09667098,-0.0140349,0.00044777,8.6355e-05,-0.00023242,0.010215347,0.007632818,0.0024242329,5.4667116e-06,9.0852352e-07,5.5681841e-06,3.8447366e-06,0.0093452784,0.00019697842,2.0049797e-07,7.457186e-09,5.4019056e-08,0.010269692,0.024732988,0.038692467,0.053119763,0.0088798373
0.110021,-0.189869,0.0182245,-0.00159625,-0.000521911,0.00215394,0.00895,-0.102503,-0.031012,0.00074185,0.000431254,-0.00020576,0.01210462,0.036050237,0.0003321324,2.5480141e-06,2.7239109e-07,4.6394575e-06,8.01025e-05,0.010506865,0.00096174414,5.5034142e-07,1.8598001e-07,4.2337178e-08,0.10093864,-0.071048063,-0.0048123264,0.057686072,-0.019702964
0.110027,-0.059399,0.0309619,-0.00165325,-0.000442629,0.00179018,6e-06,0.13047,0.0127374,-5.7e-05,7.9282e-05,-0.00036376,0.012105941,0.0035282412,0.00095863925,2.7332356e-06,1.9592043e-07,3.2047444e-06,3.6e-11,0.017022421,0.00016224136,3.249e-09,6.2856355e-09,1.3232134e-07,0.015116491,0.033617454,0.022691005,0.094213187,-0.0023110601
0.109998,-0.0593517,0.0548588,-0.00141065,-3.86822e-05,0.00169234,-2.9e-05,4.73e-05,0.0238969,0.0002426,0.0004039468,-9.784e-05,0.01209956,0.0035226243,0.0030094879,1.9899334e-06,1.4963126e-09,2.8640147e-06,8.41e-10,2.23729e-09,0.00057106183,5.885476e-08,1.6317302e-07,9.5726656e-09,-0.026893718,0.034822277,-0.032170808,0.038501798,0.018467498
0.110023,-0.0593353,0.0560365,-0.0016817,-0.00039325,0.00154479,2.5e-05,1.64e-05,0.0011777,-0.00027105,-0.0003545678,-0.00014755,0.012105061,0.0035206778,0.0031400893,2.8281149e-06,1.5464556e-07,2.3863761e-06,6.25e-10,2.6896e-10,1.3869773e-06,7.3468102e-08,1.2571832e-07,2.1771002e-08,-0.080154415,0.061148947,-0.060890578,0.010848806,-0.0004546531
0.0775052,0.018465,0.0653867,-0.00161244,-0.0002642,0.00144105,-0.0325178,0.0778003,0.0093502,6.926e-05,0.00012905,-0.00010374,0.006007056,0.00034095622,0.0042754205,2.5999628e-06,6.980164e-08,2.0766251e-06,0.0010574073,0.0060528867,8.742624e-05,4.7969476e-09,1.6653902e-08,1.0761988e-08,-0.059340162,0.010794132,-0.10691113,-0.012237504,0.0037320803
0.0709585,-0.0329136,0.0456229,-0.00140109,-0.000435259,0.00127769,-0.0065467,-0.0513786,-0.0197638,0.00021135,-0.000171059,-0.00016336,0.0050351087,0.0010833051,0.002081449,1.9630532e-06,1.894504e-07,1.6324917e-06,4.2859281e-05,0.0026397605,0.00039060779,4.4668822e-08,2.9261181e-08,2.668649e-08,-0.086497026,0.060886653,-0.060883156,-0.0034831312,-0.0029131779
0.0625614,-0.0538109,0.0456543,-0.000909247,-0.000419489,0.00109518,-0.0083971,-0.0208973,3.14e-05,0.000491843,1.577e-05,-0.00018251,0.0039139288,0.002895613,0.0020843151,8.2673011e-07,1.7597102e-07,1.1994192e-06,7.0511288e-05,0.00043669715,9.8596e-10,2.4190954e-07,2.486929e-10,3.33099e-08,-0.0011767529,-0.059348602,-0.12653291,0.025654268,0.016743086
0.0652875,-0.0808278,0.0708791,-0.00047251,-0.000267864,0.00076219,0.0027261,-0.0270169,0.0252248,0.000436737,0.000151625,-0.00033299,0.0042624577,0.0065331333,0.0050238468,2.232657e-07,7.1751122e-08,5.809336e-07,7.4316212e-06,0.00072991289,0.00063629054,1.9073921e-07,2.2990141e-08,1.1088234e-07,0.0081911278,-0.044163789,-0.12093662,0.07580425,-0.015561267
0.0759595,0.0450684,0.0745982,-0.0012598,-0.000499761,0.00117455,0.010672,0.1258962,0.0037191,-0.00078729,-0.000231897,0.00041236,0.0057698456,0.0020311607,0.0055648914,1.587096e-06,2.4976106e-07,1.3795677e-06,0.00011389158,0.015849853,1.3831705e-05,6.1982554e-07,5.3776219e-08,1.7004077e-07,0.00941078,-0.010914305,-0.054616536,0.040591041,-0.079801742
0.09145,-0.171049,0.0497286,-0.000142929,-0.000170157,0.00076219,0.0154905,-0.2161174,-0.0248696,0.001116871,0.000329604,-0.00041236,0.0083631025,0.02925776,0.0024729337,2.0428699e-08,2.8953405e-08,5.809336e-07,0.00023995559,0.046706731,0.000618497,1.2474008e-06,1.086388e-07,1.7004077e-07,0.10531839,-0.1130906,-0.03360912,0.041564587,-0.094153381
0.0453197,0.0132979,-0.00181774,-0.000654942,5.43522e-05,0.00076219,-0.0461303,0.1843469,-0.05154634,-0.000512013,0.0002245092,0,0.0020538752,0.00017683414,3.3041787e-06,4.2894902e-07,2.9541616e-09,5.809336e-07,0.0021280046,0.03398378,0.0026570252,2.6215731e-07,5.0404381e-08,0,0.047636419,-0.049299493,-0.0021510065,0.10088332,-0.11540868
0.0339964,-0.122879,0.00516053,0.000403113,-1.55801e-05,2.84473e-05,-0.0113233,-0.1361769,0.00697827,0.001058055,-6.99323e-05,-0.0007337427,0.0011557552,0.015099249,2.663107e-05,1.6250009e-07,2.4273952e-10,8.0924888e-10,0.00012821712,0.018544148,4.8696252e-05,1.1194804e-06,4.8905266e-09,5.3837835e-07,0.081762212,-0.082222206,-0.014156721,0.03894894,-0.065699663
0.0113426,-0.0261883,0.00523225,-0.000122049,-6.47234e-05,2.84473e-05,-0.0226538,0.0966907,7.172e-05,-0.000525162,-4.91433e-05,0,0.00012865457,0.00068582706,2.737644e-05,1.4895958e-08,4.1891185e-09,8.0924888e-10,0.00051319465,0.0093490915,5.1437584e-09,2.7579513e-07,2.4150639e-09,0,0.0061102431,-0.0011329487,-0.0033809531,0.12689971,-0.068401315
0.0274296,-0.0701202,0.00524626,8.63498e-05,-0.000178287,2.84473e-05,0.016087,-0.0439319,1.401e-05,0.0002083988,-0.0001135636,0,0.00075238296,0.0049168424,2.7523244e-05,7.456288e-09,3.1786254e-08,8.0924888e-10,0.00025879157,0.0019300118,1.962801e-10,4.343006e-08,1.2896691e-08,0,0.057145947,-0.037997175,-0.05144942,0.074305278,-0.03721534
0.00189999,0.0120434,0.00522507,-0.000211665,-1.91296e-05,2.84473e-05,-0.02552961,0.0821636,-2.119e-05,-0.0002980148,0.0001591574,0,3.609962e-06,0.00014504348,2.7301357e-05,4.4802072e-08,3.659416e-10,8.0924888e-10,0.00065176099,0.0067508572,4.490161e-10,8.8812821e-08,2.5331078e-08,0,-0.022284641,0.03739296,-0.0092393614,0.11040388,-0.013245929
0.0191096,-0.0966798,0.00958751,0.000497498,-0.000145877,-0.000227859,0.01720961,-0.1087232,0.00436244,0.000709163,-0.0001267474,-0.0002563063,0.00036517681,0.0093469837,9.1920348e-05,2.4750426e-07,2.1280099e-08,5.1919724e-08,0.00029617068,0.011820734,1.9030883e-05,5.0291216e-07,1.6064903e-08,6.5692919e-08,0.030278385,-0.018378638,-0.018044463,0.1132949,0.041720678
-0.012811,0.146277,0.0218497,-0.000822325,-0.000156926,-0.000235546,-0.0319206,0.2429568,0.01226219,-0.001319823,-1.1049e-05,-7.687e-06,0.00016412172,0.021396961,0.00047740939,6.7621841e-07,2.4625769e-08,5.5481918e-08,0.0010189247,0.059028007,0.0001503613,1.7419328e-06,1.220804e-10,5.9089969e-11,0.027715786,0.086299264,0.12166716,0.024368731,-0.036491346
-0.00729031,-0.188356,-0.0098013,0.000996077,0.000297152,-0.000277177,0.00552069,-0.334633,-0.031651,0.001818402,0.000454078,-4.1631e-05,5.314862e-05,0.035477983,9.6065482e-05,9.9216939e-07,8.8299311e-08,7.6827089e-08,3.0478018e-05,0.11197924,0.0010017858,3.3065858e-06,2.0618683e-07,1.7331402e-09,0.018543937,-0.011725143,0.066911559,0.041384468,0.220733
-0.00156174,-0.0222655,-0.0206365,0.000630049,5.1468e-05,-0.000103414,0.00572857,0.1660905,-0.0108352,-0.000366028,-0.000245684,0.000173763,2.4390318e-06,0.00049575249,0.00042586513,3.9696174e-07,2.648955e-09,1.0694455e-08,3.2816514e-05,0.027586054,0.00011740156,1.339765e-07,6.0360628e-08,3.019358e-08,-0.010701528,0.020172531,0.026712752,0.014513111,0.073624263
0.00785856,-0.118907,-0.0345404,0.00129964,0.000144478,-0.000243106,0.0094203,-0.0966415,-0.0139039,0.000669591,9.301e-05,-0.000139692,6.1756965e-05,0.014138875,0.0011930392,1.6890641e-06,2.0873892e-08,5.9100527e-08,8.8742052e-05,0.0093395795,0.00019331844,4.4835211e-07,8.6508601e-09,1.9513855e-08,-0.076549879,0.031574803,0.023368228,0.007725908,0.095465077
0.0229712,0.0215758,-0.023582,0.000378032,-7.76094e-06,2.84473e-05,0.01511264,0.1404828,0.0109584,-0.000921608,-0.00015223894,0.0002715533,0.00052767603,0.00046551515,0.00055611072,1.4290819e-07,6.023219e-11,8.0924888e-10,0.00022839189,0.019735417,0.00012008653,8.4936131e-07,2.3176695e-08,7.3741195e-08,-0.079726045,0.063581967,0.045493945,-0.025173868,-0.015520373
0.0229875,-0.125226,-0.0123269,0.000998847,0.000350198,2.84473e-05,1.63e-05,-0.1468018,0.0112551,0.000620815,0.00035795894,0,0.00052842516,0.015681551,0.00015195246,9.9769533e-07,1.2263864e-07,8.0924888e-10,2.6569e-10,0.021550768,0.00012667728,3.8541126e-07,1.281346e-07,0,-0.094685744,-0.0041357189,-0.050286146,0.012249464,0.056353458
0.00973966,0.0196388,-0.0247615,1.8217e-05,-0.000165347,2.84473e-05,-0.01324784,0.1448648,-0.0124346,-0.00098063,-0.000515545,0,9.4860977e-05,0.00038568247,0.00061313188,3.3185909e-10,2.733963e-08,8.0924888e-10,0.00017550526,0.02098581,0.00015461928,9.616352e-07,2.6578665e-07,0,-0.1024048,0.042917387,-0.041657954,-0.0093409967,-0.085235239
-0.0345517,-0.126223,-0.0366408,0.000308561,0.000350198,0.00013351,-0.04429136,-0.1458618,-0.0118793,0.000290344,0.000515545,0.0001050627,0.00119382,0.015932246,0.0013425482,9.5209891e-08,1.2263864e-07,1.782492e-08,0.0019617246,0.021275665,0.00014111777,8.4299638e-08,2.6578665e-07,1.1038171e-08,-0.053423661,-0.025293467,-0.057632866,0.0064979425,0.015897609
-0.0232416,0.0994569,-0.0175119,-0.000676691,-5.88575e-05,0.00023397,0.0113101,0.2256799,0.0191289,-0.000985252,-0.0004090555,0.00010046,0.00054017197,0.009891675,0.00030666664,4.5791071e-07,3.4642053e-09,5.4741961e-08,0.00012791836,0.050931417,0.00036591482,9.707215e-07,1.673264e-07,1.0092212e-08,-0.06488874,0.1190398,0.11356595,-0.027557925,-0.17201186
0.00326769,-0.283028,-0.115687,0.00097097,0.000350198,-5.03101e-05,0.02650929,-0.3824849,-0.0981751,0.001647661,0.0004090555,-0.0002842801,1.0677798e-05,0.080104849,0.013383482,9.4278274e-07,1.2263864e-07,2.5311062e-09,0.00070274246,0.1462947,0.0096383503,2.7147868e-06,1.673264e-07,8.0815175e-08,0.090254712,-0.15634344,0.019643758,-0.013817583,0.1587163
-0.00662564,-0.187141,-0.145753,0.0019302,0.000413259,-0.000374465,-0.00989333,0.095887,-0.030066,0.00095923,6.3061e-05,-0.0003241549,4.3899105e-05,0.035021754,0.021243937,3.725672e-06,1.70783e-07,1.4022404e-07,9.7877978e-05,0.0091943168,0.00090396436,9.2012219e-07,3.9766897e-09,1.050764e-07,0.067711619,-0.10711398,0.066659742,0.057911118,-0.060376261
-0.00674095,-0.0183531,-0.10349,0.000952225,0.000350198,-0.000291639,-0.00011531,0.1687879,0.042263,-0.000977975,-6.3061e-05,8.2826e-05,4.5440407e-05,0.00033683628,0.01071018,9.0673245e-07,1.2263864e-07,8.5053306e-08,1.3296396e-08,0.028489355,0.0017861612,9.564351e-07,3.9766897e-09,6.8601463e-09,-0.017950868,0.0008082201,0.1000247,0.052176871,-0.081763344
-0.0317307,-0.173025,-0.103225,0.0017467,0.000248999,-0.000480745,-0.02498975,-0.1546719,0.000265,0.000794475,-0.000101199,-0.000189106,0.0010068373,0.029937651,0.010655401,3.0509609e-06,6.2000502e-08,2.3111576e-07,0.00062448761,0.023923397,7.0225e-08,6.3119053e-07,1.0241238e-08,3.5761079e-08,-0.067301561,0.045280158,0.07070393,0.034839591,0.041695159
-0.0426223,-0.0346742,-0.0732215,0.00101122,0.000811131,-0.00082915,-0.0108916,0.1383508,0.0300035,-0.00073548,0.000562132,-0.000348405,0.0018166605,0.0012023001,0.0053613881,1.0225659e-06,6.579335e-07,6.8748972e-07,0.00011862695,0.019140944,0.00090021001,5.4093083e-07,3.1599239e-07,1.2138604e-07,-0.096051801,0.040013601,-0.0005336536,-0.049327839,0.020882586
-0.0598043,-0.128054,-0.0719669,0.00168234,0.000496021,-0.00140233,-0.017182,-0.0933798,0.0012546,0.00067112,-0.00031511,-0.00057318,0.0035765543,0.016397827,0.0051792347,2.8302679e-06,2.4603683e-07,1.9665294e-06,0.00029522112,0.008719787,1.5740212e-06,4.5040205e-07,9.9294312e-08,3.2853531e-07,-0.14075333,0.046632545,0.0033555868,-0.074435098,0.023665732
-0.0598147,-0.101928,-0.0819657,0.00138574,0.000350198,-0.00132653,-1.04e-05,0.026126,-0.0099988,-0.0002966,-0.000145823,7.58e-05,0.0035777983,0.010389317,0.006718376,1.9202753e-06,1.2263864e-07,1.7596818e-06,1.0816e-10,0.00068256788,9.9976001e-05,8.797156e-08,2.1264347e-08,5.74564e-09,-0.032125437,-0.078974444,-0.13929701,-0.080150766,0.07664532
-0.0690069,-0.134097,-0.103199,0.00165176,0.000500927,-0.00165871,-0.0091922,-0.032169,-0.0212333,0.00026602,0.000150729,-0.00033218,0.0047619522,0.017982005,0.010650034,2.7283111e-06,2.5092786e-07,2.7513189e-06,8.4496541e-05,0.0010348446,0.00045085303,7.076664e-08,2.2719231e-08,1.1034355e-07,-0.011486516,-0.064357463,-0.07418824,-0.016516072,0.0049895855
-0.0597691,-0.0497289,-0.089723,0.00108603,0.000350198,-0.00154429,0.0092378,0.0843681,0.013476,-0.00056573,-0.000150729,0.00011442,0.0035723453,0.0024729635,0.0080502167,1.1794612e-06,1.2263864e-07,2.3848316e-06,8.5336949e-05,0.0071179763,0.00018160258,3.2005043e-07,2.2719231e-08,1.3091936e-08,0.098128201,-0.10343013,-0.017195717,-0.16107812,-0.079016531
-0.0740942,-0.183714,-0.0855139,0.00178001,0.000691995,-0.00170173,-0.0143251,-0.1339851,0.0042091,0.00069398,0.000341797,-0.00015744,0.0054899505,0.033750834,0.0073126271,3.1684356e-06,4.7885708e-07,2.895885e-06,0.00020520849,0.017952007,1.7716523e-05,4.8160824e-07,1.1682519e-07,2.4787354e-08,0.076741569,-0.07489264,-0.0076372188,-0.035999597,0.017761018
-0.0949594,-0.0125423,-0.0744465,0.000903143,0.000350198,-0.00180501,-0.0208652,0.1711717,0.0110674,-0.000876867,-0.000341797,-0.00010328,0.0090172876,0.00015730929,0.0055422814,8.1566728e-07,1.2263864e-07,3.2580611e-06,0.00043535657,0.029299751,0.00012248734,7.6889574e-07,1.1682519e-07,1.0666758e-08,0.049682423,-0.024038446,0.025758117,-0.0008596917,-0.039908696
-0.091242,-0.185296,-0.0949729,0.0017041,0.000406474,-0.00203971,0.0037174,-0.1727537,-0.0205264,0.000800957,5.6276e-05,-0.0002347,0.0083251026,0.034334608,0.0090198517,2.9039568e-06,1.6522111e-07,4.1604169e-06,1.3819063e-05,0.029843841,0.0004213331,6.4153212e-07,3.1669882e-09,5.508409e-08,0.079921389,-0.095719383,0.0003840956,0.024818287,0.0080536316
-0.107538,-0.0534129,-0.118673,0.0009988,0.000350198,-0.0020397,-0.016296,0.1318831,-0.0237001,-0.0007053,-5.6276e-05,1e-08,0.011564421,0.0028529379,0.014083281,9.9760144e-07,1.2263864e-07,4.1603761e-06,0.00026555962,0.017393152,0.00056169474,4.9744809e-07,3.1669882e-09,1e-16,0.02579677,0.0062540125,0.050714723,0.090004077,-0.038425577
-0.0871259,-0.141804,-0.117032,0.00172352,0.000350198,-0.00163203,0.0204121,-0.0883911,0.001641,0.00072472,0,0.00040767,0.0075909225,0.020108374,0.013696489,2.9705212e-06,1.2263864e-07,2.6635219e-06,0.00041665383,0.0078129866,2.692881e-06,5.2521908e-07,0,1.6619483e-07,0.04077671,-0.026128691,0.01107046,0.046872829,0.05042048
-0.0917901,-0.0970084,-0.0962409,0.00138882,0.000350198,-0.00163203,-0.0046642,0.0447956,0.0207911,-0.0003347,0,0,0.0084254225,0.0094106297,0.0092623108,1.928821e-06,1.2263864e-07,2.6635219e-06,2.1754762e-05,0.0020066458,0.00043226984,1.1202409e-07,0,0,-0.043244171,0.073068875,0.04730458,0.0035035157,-0.011049509
