global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
687.2039331369159	n/a	472249.2457188468	n/a	1178.2400586144718	n/a	1388249.6357238342	n/a	701.6025572110028	n/a	n/a	492246.1482850185	833.2893257640543	655.4383694494304	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0
683.9892717428763	-3.214661394039581	467841.3238593503	10.3340478783285	1152.2796092072826	-25.96044940718912	1327748.297794888	673.9449334232257	702.4559829386661	0.853425727663307	0.7283354726376451	493444.40796632756	824.6512730857257	658.8119290093467	1.483984	21.580229	0.100465655	0.0520362	-0.0483439684	0.16305135169999999	-0.0159693237	-0.0618708575	-0.1500384986	0.05904741440000001	-0.3588860832	0.0497080713	-0.4349106827000001	-0.1279662439	0.0960360967	-0.0799466231	0.0143832582	-0.0195259887	0.0966345185	-0.0598334691	0.08477848689999999	-0.1332419627	0.010795765	-0.1070579551	0.1010372565	-0.003999525800000001	0.1981560805	-0.059845884	-0.0072980856	0.1054134438	-0.15342162480000002	0.0128445842	-0.1428474181	0.062434049900000003	-0.0886585817	0.070852691	-0.030905261200000006	0.014157666499999999	-0.09106267779999999	0.1043919915	-0.1126226748	0.1066819334	-0.0450632021	0.064572024	-0.050566127999999995	-0.09953793080000001	0.08536386039999999	0.1317046136	-0.2625184966	0.059879220199999986	-0.1692127095	0.2077788321	-0.013357708999999999	0.1059651491	-0.182056209	-0.0040589379	0.393408133	-0.3302881096	0.25566193460000003	-0.1621497289	0.1393105325	-0.05505713860000001	0.0827677463	-0.1140142012	0.063717183	-0.0281223346	-0.0621205591	0.1078282764	0.10781478650000001	0.10779230449999999	0.1077608324	0.0	0.00227821	0.00227821	5.190240804100002e-06	5.190240804100002e-06	0.0271832	0.0271832	0.0007389263622399999	0.0007389263622399999	0.0438339	0.0438339	0.00192141078921	0.00192141078921	0.000294482	0.000294482	8.671964832400001e-08	8.671964832400001e-08	6.10349e-05	6.10349e-05	3.72525901801e-09	3.72525901801e-09	-0.00018789	-0.00018789	3.53026521e-08	3.53026521e-08
682.6838798791448	-1.3053918637315292	466057.2798468426	1.7040479178964751	1141.6700597670574	-10.609549440225237	1303410.5253685163	112.56253932458364	703.7815280560744	1.3255451174082964	1.7570698582849742	495308.4392329431	823.5449678133288	648.8546355470287	1.276089	18.557003	0.03673945499999999	0.0194757	-0.0504951085	0.0805982224	-0.1105346442	-0.0030358159	-0.1351538686	0.14213219400000002	-0.1093813826	-0.052915139699999995	-0.16276252859999998	-0.1066121436	0.1654763545	-0.15139216560000002	-0.0425475442	0.0541905054	-0.024671855299999997	0.032441746800000004	0.06114844150000001	-0.09042883369999999	-0.0500165446	-0.1626528147	0.002714759	0.0161956124	-0.007085261	0.1525306849	-0.12487685720000001	-0.0015728198	-0.1288856101	0.0381753445	0.0357623825	-0.1145709395	-0.0626643378	0.0759979961	0.053664308	0.0360261676	0.0149484026	-0.1582958569	-0.0695570937	0.0418369553	0.11680364369999999	0.0229962441	-0.0576918625	-0.1129107622	0.1621129141	0.0204021206	-0.06541696820000001	0.0749532351	-0.1646517781	-0.0055176855	-0.0334886147	-0.2058445392	-0.1725858016	-0.0774773984	0.20318755719999998	-0.0538385625	0.09192641160000001	0.0358748576	-0.0048082265	0.0699960572	-0.033595830099999995	-0.0719554305	0.018546736799999998	-0.14554635189999998	-0.0400560155	0.10779230449999999	0.1076709289	0.1074687374	0.1071858817	0.0	0.0	-0.00227821	0.0	5.190240804100002e-06	0.0315856	0.004402400000000001	1.9381125760000005e-05	0.0009976501273599998	0.0467224	0.002888499999999995	8.343432249999973e-06	0.00218298266176	0.0	-0.000294482	0.0	8.671964832400001e-08	-0.0	-6.10349e-05	0.0	3.72525901801e-09	0.0	0.00018789	3.53026521e-08	0.0
682.1523033509518	-0.5315765281929998	465331.76496700896	0.2825736053257231	1139.5802739117316	-2.089785855325772	1298643.2006887372	4.3672049211196695	703.0746274828523	-0.7069005732222422	0.4997084204219346	494313.9318101514	823.0400720405438	652.6139260237735	1.167064	16.971554	0.1314537	0.0943447	-0.0717284544	-0.032478860899999996	-0.1051357541	0.0144246609	-0.0091567789	0.07680798309999999	0.0613816296	-0.0220326614	-0.19583772440000002	-0.19480585649999999	0.0399621894	-0.0071117111	-0.0611232272	0.1551184174	-0.0893316051	0.037779376	-0.032853414	0.0680645601	0.0060413579000000005	-0.020657753100000002	-0.0433790441	0.092738709	-0.054383922800000005	0.0038974149	-0.0815670714	-0.0755421424	0.0590590787	-0.031013356800000006	0.0388980213	-0.0259867313	0.0386766203	0.1234797368	-0.0608723591	-0.1092308408	-0.0344748155	0.01938554	-0.0179040957	0.0016320845000000002	-0.1332851702	0.1572260802	-0.0316706193	0.0202884194	0.1200566144	-0.0854585329	0.0018591179999999999	0.1577722255	-0.14170077609999998	0.060034613499999986	0.020410768899999997	-0.033607338	0.044843553499999994	-0.13181528	-0.0354409242	-0.0229666439	0.022808807799999997	-0.0956079459	0.021111986699999998	-0.08432235869999999	-0.084766829	-0.134511536	-0.001007864	0.1224461852	0.0562193622	0.1077203727	0.10738340560000001	0.1068225743	0.10603904800000001	0.0	0.0	0.0	0.0	0.0	0.116087	0.08450139999999999	0.0071404866019600015	0.013476191568999998	0.0283563	-0.018366099999999996	0.00033731362921	0.0008040797496899997	0.000571724	0.000571724	3.26868332176e-07	3.26868332176e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
681.3041545198329	-0.8481488311189196	464175.3509659843	0.7193564397283896	1137.031192739822	-2.54908117190962	1292839.9332633424	6.4978148209841216	701.8758487074136	-1.1987787754385408	1.4370705524419276	492629.7069987522	821.5418706306731	649.4938094638693	1.034182	15.039163	0.06301787779999997	0.0367691	-0.1033840477	-0.0413084788	-0.043668606	-0.1123129683	-0.0237105577	-0.0190128883	0.0719454335	-0.0342939198	-0.0667360975	-0.19758107649999998	0.0382773785	0.0178430545	0.043148049400000006	0.0185641486	-0.0685483695	-0.0425866955	-0.047499088499999995	-0.0080335175	-0.0019509122	0.0207178582	0.006561674399999999	0.0440078729	0.0868337543	0.0722358743	-0.0013524813	-0.0375017946	-0.0125438416	-0.0289459221	-0.075687923	-0.0382138411	-0.0363750434	-0.1293019212	-0.0541439216	0.0192858741	-0.0062525082	0.10723812460000001	-0.1130188183	-0.0799984618	0.044448422300000005	-0.08987959960000001	-0.0944061226	-0.006744924	-0.012894601100000002	-0.0856149636	-0.043839664800000004	0.0750267675	-0.1688632205	0.1130006334	-0.0506643203	0.0574332785	0.052007615099999994	-0.029828152900000002	-0.0642946205	0.046780582800000005	-0.0245972683	0.06940176769999999	0.027701177999999996	-0.0009146836999999999	-0.0197887505	-0.1484799053	-0.0094028399	0.0102855995	-0.021118629	0.107612505	0.10695260029999999	0.105855755	0.1043264501	0.0	-5.83778e-05	-5.83778e-05	3.4079675328399994e-09	3.4079675328399994e-09	0.0938322	-0.02225479999999999	0.0004952761230399996	0.008804481756840002	0.0395443	0.011188000000000007	0.00012517134400000018	0.0015637516624900005	0.000154647	-0.00041707699999999996	2.3915694609e-08	1.7395322392900002e-07	-0.0	0.0	0.0	0.0	-0.000173257	-0.000173257	3.0017988049e-08	3.0017988049e-08
683.3172721513055	2.0131176314725963	466922.49442030134	4.0526425981458365	1136.1174598872121	-0.9137328526098828	1290762.882660571	0.8349077259385936	703.5073842187335	1.631535511319839	2.661908124697689	494922.63965028466	822.0703981823464	659.7533064935637	1.136484	16.526851999999998	0.06624899320000001	0.032679200000000005	-0.0379933812	-0.017980204399999998	0.08100646660000001	-0.0880885666	-0.06489768509999999	-0.1367883658	0.0173230084	0.0668252149	0.0077646523	-0.1088915676	0.0359044359	-0.1055777234	0.1646196034	0.029915448900000002	0.012777381200000002	0.060666539699999994	0.007660124399999998	-0.0411891084	-0.1501124112	-0.0151393303	-0.1185940311	-0.0905513699	0.0961519796	-0.0488004129	-0.003376081	0.19598272600000002	0.17087103350000002	-0.050839588600000006	0.0525582125	-0.0440613159	-0.017920501000000002	-0.0406294253	-0.046140718899999995	0.0002850246	-0.0572275307	0.1600190526	0.0595394724	0.08155987769999999	0.033741955	-0.0833371136	-0.0648406333	-0.0418563777	-0.1355856412	0.0352114157	-0.064220039	0.0634023957	-0.1521439078	0.059149755599999986	-0.031659284100000004	0.0244714911	0.0078656916	-0.011138288	0.010862137	0.2122083857	-0.0643163303	-0.054278629	-0.0914026458	0.0080802627	0.1536850612	-0.029018253799999998	-0.1498847864	0.0562071149	-0.0391061141	0.1074687374	0.1063790877	0.1045711815	0.10205722539999999	0.0	-5.0846e-06	5.3293199999999986e-05	2.5853157159999998e-11	2.8401651662399987e-09	0.0764998	-0.017332399999999998	0.00030041208975999984	0.005852219400040001	0.0262442	-0.013300100000000002	0.00017689266001000005	0.0006887580336400001	0.000522364	0.000367717	2.7286414849600003e-07	1.35215792089e-07	-0.00017029	-0.00017029	2.89986841e-08	2.89986841e-08	0.0	0.000173257	3.0017988049e-08	0.0
682.9155997134186	-0.40167243788687296	466373.7163319382	0.16134074735798387	1138.5109353786822	2.3934754914700993	1296207.149976842	5.728724928268031	703.5688302512407	0.06144603250720593	0.0037756149108766077	495009.09890109906	823.1202481134595	663.841606410815	1.133732	16.486829999999998	0.093101205586	0.0581991	0.0442018316	0.0377068693	0.1069996092	0.0338759435	0.08277961	-0.046273238200000004	0.0054495011	0.13138679279999999	0.019801799199999998	-0.0925479121	-0.0159412378	-0.180806877	0.1418946785	0.0428874178	0.0467403016	0.0051499913	-0.0837356717	0.0385654358	0.0564551502	0.0585713479	0.1088238129	0.11500041650000001	-0.13440821619999999	-0.10702174519999999	0.0707425829	-0.0014115642000000002	0.0398253294	0.0673365553	0.1364281061	-0.030891234500000007	-0.09406561199999999	0.0214231312	0.0491312508	-0.04189786	0.0099195547	0.0216704367	-0.0255277103	-0.0986317452	0.035040686099999996	0.1117273547	0.06807805759999999	0.0817456179	-0.0697388005	0.1006320863	0.054887101900000006	0.0526178616	-0.1608441374	0.012496967	0.0750457755	-0.160951689	0.030557502799999997	0.0341284608	-0.0502238842	-0.0342199278	-0.11740827949999999	0.0345417474	-0.1209336192	-0.0716168272	-0.1111169748	0.14572064029999998	0.1618500028	0.0183307131	0.08317994	0.1072891178	0.1056636333	0.10297271	0.0992434813	0.0	-3.29014e-07	4.755586e-06	1.0825021219600001e-13	2.2615598203396e-11	0.0938196	0.017319799999999996	0.0002999754720399999	0.008802117344159999	0.0026877	-0.0235565	0.0005549086922500001	7.22373129e-06	0.00134399	0.0008216260000000001	1.8063091201e-06	6.750692838760001e-07	5.2487e-05	0.000222777	2.7548851690000002e-09	4.9629591729000005e-08	0.0	0.0	0.0	0.0
682.8716644569854	-0.043935256433201175	466313.71011825366	0.001930306757851145	1141.1748795553876	2.6639441767053995	1302280.1057282535	7.0965985766026085	703.2324655260014	-0.33636472523926386	0.11314122838528548	494535.9005697788	823.302126823247	668.9677476387909	1.074095	15.619576	0.100954687774	0.0638192	0.081356259	0.1061507835	0.0563454833	-0.0123152744	0.1307065534	0.017044964699999998	-0.09409281550000001	0.0624994433	-0.0266202549	-0.1651429461	-0.009446901800000001	-0.10327597279999999	-0.024878943799999997	0.0724234749	0.0686932092	0.0458660812	-0.0040618832	0.1480242482	0.038527188999999996	0.06642091139999999	-0.0235938905	-0.0311356228	0.034867846	-0.1139668548	0.0153641196	0.11204329910000001	0.0406421225	0.0050002986	-0.07637451599999999	0.10806386009999999	-0.010502618899999998	-0.0010037660000000001	0.1597621303	0.0283200705	0.0079694144	0.046989302000000004	-0.0012060833	-0.011161120200000001	-0.0199204914	0.07271702320000001	0.1123887258	0.11653030710000001	0.091457105	0.0870851582	0.0387565451	0.0254794988	-0.1303504589	0.089474449	0.1486435231	0.0867675539	-0.0400953327	0.0431467755	-0.11422606789999999	0.1316494195	-0.0452230259	0.0224382994	-0.10843251109999999	-0.0350437527	0.011131305400000001	0.1410115143	-0.0562618992	-0.09072001939999999	-0.10591220300000001	0.1070737061	0.1048071914	0.1010651385	0.09590023019999999	0.0	5.16376e-06	5.492773999999999e-06	2.66644173376e-11	3.0170566215076e-11	0.14015999999999998	0.046340399999999976	0.0021474326721599977	0.019644825599999995	-0.00441195	-0.007099650000000002	5.040503012250001e-05	1.9465302802500007e-05	0.000427416	-0.000916574	1.82684437056e-07	8.401078974760001e-07	8.60959e-05	3.3608899999999996e-05	7.412503996810001e-09	1.1295581592100002e-09	0.0	0.0	0.0	0.0
682.3343704462686	-0.5372940107167778	465580.1930923058	0.288684853952121	1132.3152280340605	-8.859651521327123	1282137.7756378264	78.49342507935403	702.134262980317	-1.0982025456844442	1.2060488313477933	492992.5232509129	820.6159318714218	675.8256975380152	1.021851	14.859844	0.043901651240000006	0.0235557	0.09608884699999999	0.0902932615	-0.041941658300000004	-0.1094735666	-0.0449898691	0.060285444	-0.0551793664	-0.12080182630000001	0.1633572848	-0.1561360941	0.1357094868	-0.053690082400000005	-0.064410068	0.045873774000000006	0.0939674416	-0.065146941	-0.0201233278	0.042952783700000004	0.1092710358	0.0440464812	-0.043930952800000006	0.0551587576	0.0299029327	-0.0116086592	0.0564634131	-0.0558188502	-0.047635866	0.0554540546	0.0422626093	0.1317337528	0.0847756323	0.072769908	-0.0793526351	0.1554683017	0.17228402550000002	-0.2353922702	-0.0264935673	0.0245861912	-0.061842508899999996	-0.0150836084	0.0717947479	-0.0402669099	0.0995643235	-0.0159475069	-0.0837878373	-0.023166211000000003	-0.0895242367	0.10395664060000001	0.0017319378	-0.09060100439999999	0.06785602339999999	0.103118276	-0.13584225560000002	0.0554924445	-0.09883259119999999	0.1288095307	0.0033724101	0.11909233150000001	-0.10981191679999999	0.0349956124	0.062353651600000004	-0.104817723	0.0782418382	0.1068225743	0.103810905	0.0988541933	0.09204531	0.0	0.00321001	0.0032048462400000003	1.03041642001e-05	1.027103942204214e-05	0.14015899999999998	-1.000000000001e-06	1.0000000000020003e-12	0.019644545280999997	0.013072799999999996	0.017484749999999997	0.0003057164825624999	0.00017089809983999993	0.000386949	-4.046699999999992e-05	1.4972952860100004e-07	1.6375780889999935e-09	0.000263316	0.0001772201	6.933531585599999e-08	3.1406963844009995e-08	-0.000246534	-0.000246534	6.077901315600003e-08	6.077901315600003e-08
683.1463463062179	0.811975859949257	466688.930471535	0.6593047971403355	1132.2436149464868	-0.07161308757372352	1281975.6035870882	0.005128434311841796	702.9086534580968	0.7743904777797752	0.5996806120759886	494080.5751062747	820.0633277771424	674.7483626555097	1.080836	15.717615	0.121293652	0.0693096	0.08241950940000001	-0.035680387599999995	-0.0561322682	-0.1162784513	-0.1369864077	0.042495451	0.0813525017	-0.1120237865	0.0495076929	-0.1163572492	0.18737897809999998	-0.1030473709	0.0278644806	-0.045578504299999996	-0.0727924945	-0.0515346941	-0.0842907281	0.10201923939999999	-0.099860756	-0.0789923045	0.029798907000000006	-0.2340431571	-0.1724274997	0.1136440742	-0.09816366210000001	-0.013992572	-0.0151480795	-0.0016836529999999998	-0.09636895300000001	-0.007058996	0.0560275892	0.0779488693	-0.0279986577	-0.0139507717	-0.0520808043	-0.06268368349999999	0.053229694	-0.0396143767	-0.06406247450000001	-0.037796492200000004	0.08251877440000001	-0.1420877508	-0.0013102364	-0.0745366257	0.0032186436	-0.07391661969999999	-0.17004643649999998	0.053261445	0.09563688990000001	-0.036032026200000004	0.0373583041	-0.1229048861	-0.12557705660000001	0.09116110919999999	-0.009896609399999999	-0.0301545935	0.0629730408	0.1670646954	0.10188281910000001	-0.039809597200000005	-0.0212545641	-0.126810061	0.0586351286	0.10653580609999999	0.1026761034	0.096346511	0.0876992882	0.0	-0.000108502	-0.003318512	1.1772684004000003e-08	1.1012521894144e-05	0.085814	-0.054344999999999984	0.0029533790249999976	0.007364042596	0.00984449	-0.003228309999999998	1.0421985456099988e-05	9.69139833601e-05	0.00119831	0.0008113609999999999	1.4359468561e-06	6.583066723209998e-07	6.55224e-05	-0.0001977936	4.29318490176e-09	3.912230820095999e-08	-0.000445416	-0.00019888199999999994	3.9554049923999976e-08	1.9839541305599998e-07
