trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,trans_x_der,trans_y_der,trans_z_der,rot_x_der,rot_y_der,rot_z_der,trans_x_2,trans_y_2,trans_z_2,rot_x_2,rot_y_2,rot_z_2,trans_x_der_2,trans_y_der_2,trans_z_der_2,rot_x_der_2,rot_y_der_2,rot_z_der_2,a_comp_cor_00,a_comp_cor_01,a_comp_cor_02,a_comp_cor_03,a_comp_cor_04
-0.0802426,-0.0250905,0.0558837,-0.00361249,-0.000506828,0,0,0,0,0,0,0,0.0064388749,0.00062953319,0.0031229879,1.3050084e-05,2.5687462e-07,0,0,0,0,0,0,0,0.54933464,-0.29353473,-0.43914313,0.27650708,-0.17232508
-0.103669,0.0839691,0.0572526,-0.00262504,-0.000747992,-0.000600184,-0.0234264,0.1090596,0.0013689,0.00098745,-0.000241164,-0.000600184,0.010747262,0.0070508098,0.0032778602,6.890835e-06,5.5949203e-07,3.6022083e-07,0.00054879622,0.011893996,1.8738872e-06,9.750575e-07,5.8160075e-08,3.6022083e-07,0.25521437,-0.15111297,-0.056202518,0.12197927,-0.078397634
-0.0791537,-0.0747448,0.0762907,-0.0023005,-0.000410446,-0.000400543,0.0245153,-0.1587139,0.0190381,0.00032454,0.000337546,0.000199641,0.0062653082,0.0055867851,0.0058202709,5.2923002e-06,1.6846592e-07,1.6043469e-07,0.00060099993,0.025190102,0.00036244925,1.0532621e-07,1.139373e-07,3.9856529e-08,0.073909924,0.042787932,-0.1687864,-0.036859907,0.084777703
-0.0775715,0.00653119,0.0430268,-0.00183886,-0.000523131,-0.000400543,0.0015822,0.08127599,-0.0332639,0.00046164,-0.000112685,0,0.0060173376,4.2656443e-05,0.0018513055,3.3814061e-06,2.7366604e-07,1.6043469e-07,2.5033568e-06,0.0066057866,0.001106487,2.1311149e-07,1.2697909e-08,0,0.099351989,-0.0067825075,0.09646136,0.090229053,0.0088031869
-0.0706257,0.0643568,0.0430452,-0.0020021,-0.000634064,-0.000400543,0.0069458,0.05782561,1.84e-05,-0.00016324,-0.000110933,0,0.0049879895,0.0041417977,0.0018528892,4.0084044e-06,4.0203716e-07,1.6043469e-07,4.8244138e-05,0.0033438012,3.3856e-10,2.6647298e-08,1.230613e-08,0,-0.029724617,-0.10752536,0.09488136,0.094177187,0.048138774
-0.0681612,-0.0931153,0.0430439,-0.00147268,-0.000238707,-0.000400543,0.0024645,-0.1574721,-1.3e-06,0.00052942,0.000395357,0,0.0046459492,0.0086704591,0.0018527773,2.1687864e-06,5.6981032e-08,1.6043469e-07,6.0737602e-06,0.024797462,1.69e-12,2.8028554e-07,1.5630716e-07,0,-0.054642537,0.15939376,-0.084974976,0.036737092,0.04763562
-0.0681244,0.0955659,0.046364,-0.00176878,-0.000861785,-0.000342597,3.68e-05,0.1886812,0.0033201,-0.0002961,-0.000623078,5.7946e-05,0.0046409339,0.0091328412,0.0021496205,3.1285827e-06,7.4267339e-07,1.173727e-07,1.35424e-09,0.035600595,1.1023064e-05,8.767521e-08,3.8822619e-07,3.3577389e-09,-0.04235,0.018113399,0.055221304,0.040159955,-0.063334203
-0.0577035,-0.0402465,0.0380267,-0.00129383,-0.000678976,-0.000311705,0.0104209,-0.1358124,-0.0083373,0.00047495,0.000182809,3.0892e-05,0.0033296939,0.0016197808,0.0014460299,1.6739961e-06,4.6100841e-07,9.7160007e-08,0.00010859516,0.018445008,6.9510571e-05,2.255775e-07,3.341913e-08,9.5431566e-10,0.0008198893,0.10703302,-0.077030557,-0.14387093,0.091680656
-0.0415856,-0.00196481,0.00943454,-0.000949167,-0.000678976,-0.000274262,0.0161179,0.03828169,-0.02859216,0.000344663,0,3.7443e-05,0.0017293621,3.8604783e-06,8.9010545e-05,9.0091799e-07,4.6100841e-07,7.5219645e-08,0.0002597867,0.0014654878,0.00081751161,1.1879258e-07,0,1.4019782e-09,0.020345239,0.022540371,0.11931176,0.072484418,0.025764585
-0.0392511,0.0632117,0.0174536,-0.00142929,-0.000575694,-0.000259408,0.0023345,0.06517651,0.00801906,-0.000480123,0.000103282,1.4854e-05,0.0015406489,0.003995719,0.00030462815,2.0428699e-06,3.3142358e-07,6.729251e-08,5.4498903e-06,0.0042479775,6.4305323e-05,2.305181e-07,1.0667172e-08,2.2064132e-10,-0.053432236,-0.12417317,0.070798082,0.0090352339,0.042266633
