global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
822.6318278182481	n/a	676723.1241395918	n/a	1202.946760862759	n/a	1447080.9094702038	n/a	840.2434783958897	n/a	n/a	706009.1029868241	888.6921088645805	700.0800295022146	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	n/a	n/a	0.0	-0.0522648	n/a	0.00273160931904	n/a	-0.00422355	n/a	1.7838374602500005e-05	n/a	7.575579999999997e-05	n/a	5.738941233639996e-09	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
820.2672420517395	-2.36458576650864	672838.3483831671	5.591265847175252	1173.5343631977325	-29.41239766502645	1377182.9016059076	865.0891364056532	841.201827131615	0.9583487357252808	0.9184322992662438	707620.5139695675	885.4119737073869	690.5828261367614	1.428617	18.606703	0.11377096467	0.109037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0566957	0.1089605	0.00321440239849	0.01187239056025	-9.09033e-06	0.00421445967	8.26340995089e-11	1.776167031005651e-05	6.38357e-05	-1.1920099999999976e-05	4.074996594489999e-09	1.4208878400999942e-10	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
819.0221488067647	-1.2450932449747825	670797.28023605	1.5502571886818337	1164.1139362927966	-9.420426904935994	1355161.2566711092	88.74444307124195	841.6155485577075	0.4137214260924793	0.17116541840799482	708316.7315740909	883.1649519855301	690.9437545395336	1.317519	17.159728999999995	0.16619055533	0.116398	-0.0544116339	-0.1974877375	-0.0418710291	0.0518585842	-0.138957554	0.004511827800000001	-0.0685424385	-0.1111240441	0.2820305275	-0.0080389955	0.0512246159	-0.27472598530000003	0.0226737736	-0.0861230892	0.29399277420000003	-0.0987524649	0.049879729299999995	-0.08737970369999999	-0.0526478701	0.1702807988	-0.024790009300000002	0.078687908	-0.210660068	0.09296413349999999	-0.0318465694	0.11021084269999999	-0.20440339670000002	0.0155690931	-0.0247486798	0.0994184823	-0.0186869189	0.0926507064	-0.0327442057	0.061206518700000004	-0.0367489405	0.0683975475	-0.0839864751	0.0055385213	-0.1051761808	0.0953167102	-0.1094145194	0.131402461	0.0082978628	0.0525688954	-0.12116055560000001	0.0625260282	-0.0517326708	0.0261559148	0.013096646299999999	0.0916180325	-0.0549437587	-0.0099151173	-0.07008425459999999	-0.1716257603	0.0021132901	-0.2361231559	0.19558374539999998	-0.1480886959	0.024350485499999998	0.1802503745	-0.0405051389	0.2224430536	-0.0731856164	0.140568947	-0.1739325801	0.0719785279	-0.09570271359999999	0.0152369998	0.0195156191	-0.10311913539999999	0.0309683025	-0.026674849900000002	0.0417840628	-0.022218324700000004	0.11243906570000001	-0.1103102845	0.005258891700000001	-0.16632277410000001	0.07722355730000001	-0.050708730099999995	0.1175771628	-0.0425537386	0.0660017239	-0.0346721094	0.1132219634	0.1132047441	0.1131760472	0.0	0.0	-0.0162374	-0.0162374	0.00026365315876	0.00026365315876	-0.0555386	-0.11223430000000001	0.003084536089959999	0.01259653809649	0.019247	0.01925609033	0.00037044700900000006	0.0003707970147971195	0.000212247	0.00014841130000000006	4.504878900900001e-08	2.2025913967690008e-08	-0.0	0.0	0.0	0.0	-0.000220844	-0.000220844	4.877207233600001e-08	4.877207233600001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
817.1816836205055	-1.8404651862591663	667785.904044844	3.3873121018319883	1158.2167530787124	-5.89718321408418	1341466.047112195	34.776769860476215	840.5845985364592	-1.0309500212482592	1.0628579463117855	706582.4672967003	882.4499066719658	685.2110672322983	1.1928820000000002	15.536426	0.0604009	0.0329108	-0.0883629699	-0.1338001767	-0.0690427731	-0.024582339300000002	-0.2105997467	-0.061708690499999996	-0.08546346630000001	-0.038771304300000003	0.2158097902	-0.06629288309999999	0.0752181898	-0.2485449609	0.0446984934	-0.0209407764	0.2434189204	-0.0255143439	0.2581247484	-0.0289472171	-0.0395070551	0.1709374379	-0.13304003080000001	0.0969809556	-0.1056277149	0.07258172780000001	-0.0037267812	-0.1318806023	0.045588234400000004	-0.0544490301	-0.0755344059	-0.0057517157999999995	0.0527721457	0.0385116902	-0.0545241969	-0.1296115595	0.1503507688	-0.048911977	-0.045759574299999994	0.0891395287	0.0358768136	0.10551463380000001	0.1845354217	-0.021427855	-0.0004330074	-0.051439971200000004	0.10901718210000001	0.007712056	0.0682749711	0.0483691817	-0.0046778345	-0.050058284	-0.0026118918	-0.1234378759	-0.0021087421	-0.1544698888	-0.08685638650000001	-0.1599827012	0.2761782875	-0.06391038339999999	-0.0162869451	0.1123935166	0.07444823639999999	0.1563362585	-0.1539422456	-0.052631688200000006	-0.0988065858	-0.017988213200000002	-0.0734262351	-0.1601939025	0.0065777522	-0.069277959	-0.0081239508	0.0356043721	0.0655604674	-0.0318886618	-0.0814885601	-0.0762872543	0.1363498856	0.0688031248	0.0014574769	0.0110801348	0.071297518	-0.0569194474	0.0638483751	-0.0688620194	0.1131760472	0.11302112560000001	0.1127630801	0.0	0.0	-0.0191084	-0.002871000000000002	8.242641000000012e-06	0.00036513095056	-0.0378555	0.01768309999999999	0.00143303888025	0.0003126920256099997	0.0192294	-1.759999999999956e-05	0.00036976982436	3.097599999999845e-10	0.000159221	-5.302600000000002e-05	2.5351326841e-08	2.8117566760000022e-09	0.000439451	0.000439451	1.93117181401e-07	1.93117181401e-07	-0.000524951	-0.000304107	2.75573552401e-07	9.248106744899996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
816.3361511942018	-0.8455324263037483	666404.7117465626	0.7149250839311034	1157.3319137502242	-0.8848393284881695	1339417.1585847563	0.7829406372393947	839.9620748718567	-0.6225236646025678	0.3875357129902103	705536.2872230345	882.1431591925451	675.8580123179779	1.10164	14.348066	0.09581205	0.0646327	-0.0884409171	-0.1084215255	-0.0348498823	-0.0309311227	-0.1084543513	-0.0852303311	-0.2525083987	0.027508085800000002	0.1522628034	-0.0232347859	0.09843474699999999	-0.1721459399	0.0913490393	-0.0289741999	0.163665105	-0.0238634202	0.1435678377	-0.0489554073	0.14126520880000001	0.21663585940000002	-0.0799479679	0.031236242200000007	-0.0525353183	0.1197206517	0.0556685029	-0.0935396818	-0.0362365596	0.0640331347	0.0209549576	-0.08793971269999999	0.036627075499999995	-0.0756905256	-0.0868169652	0.09023580949999999	0.0397838107	0.035948434	0.0423531213	0.0263978669	0.036607454	-0.036417970099999995	-0.052298989000000004	-0.013638323	0.1381678371	0.051299331100000005	-0.026794175899999998	-0.0279406692	0.07865318269999999	0.017934704699999998	-0.1510884894	0.1188400066	-0.0362278018	-0.0357792633	0.036820173	-0.10726791849999999	-0.0697872974	-0.1422244048	0.1688555033	-0.1438317976	-0.0241386763	0.1283746436	-0.008143464	0.09674873869999999	-0.07288223190000001	-0.011163616000000001	-0.08038785030000001	-0.0709565016	0.0150981576	-0.0668787279	0.10445861390000001	0.07164066940000001	-0.12843266220000002	-0.029650713	-0.0241039883	0.0059146713	-0.037122149900000005	-0.0463837358	0.0216532238	0.118300351	-0.047207615700000004	-0.0489137825	-0.0254250608	0.02751773	0.0193794087	-0.0062374327	0.1130842333	0.11265418640000001	0.1119386527	0.0	0.0	-0.0298052	-0.0106968	0.00011442153024	0.00088834994704	0.0244177	0.062273199999999994	0.0005962240732900001	0.0038779514382399996	0.0192312	1.7999999999997185e-06	0.00036983905344	3.2399999999989865e-12	-1.3234899999999996e-23	-0.000159221	1.751625780099999e-46	2.5351326841e-08	0.000225459	-0.000213992	5.0831760681e-08	4.579257606399999e-08	-0.000441359	8.359199999999995e-05	1.94797766881e-07	6.987622463999993e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
816.0138062001918	-0.3223449940099954	665878.5319093241	0.10390629516330396	1147.7485378316878	-9.583375918536378	1317326.7060947774	91.84109399598292	838.7599764392737	-1.2020984325828294	1.4450406416180954	703518.2980764111	879.8082277911932	681.1026506166952	1.27378	16.590065	0.211798	0.113291	-0.07914325059999999	-0.0392623381	-0.034543581000000004	0.0093840062	-0.1043585105	-0.1220855321	-0.1025697973	-0.0627168031	-0.0126061656	-0.0616930999	0.1106328084	-0.1968382645	-0.060278134800000015	-0.0932967758	-0.013790293200000001	-0.067913024	0.17459277059999995	-0.08538892470000001	0.16380184039999998	0.0004498565	-0.0821636556	0.102624425	0.06726602429999999	0.1858345105	0.027013660699999997	0.1034200416	-0.0234114102	-0.027525543700000002	0.0995477976	0.140092083	0.1354682701	-0.22565592	-0.030539305699999998	-0.229990668	-0.0154213138	0.0166727543	0.1000320398	0.015354289299999999	0.0729014901	0.07774738070000001	-0.0426624353	-0.1459394565	-0.0658080155	-0.032162880899999996	-0.0105050266	0.0554861868	-0.0375336187	0.0824900745	-0.0811950087	-0.0209455716	-0.0155759152	-0.011034699399999999	-0.0613164979	0.0292841184	-0.0718819524	-0.0219890957	0.1826881802	-0.13510638789999999	-0.0019668424	0.0243181962	-0.1529151407	-0.0709824169	-0.1385044187	-0.0567998741	0.0512412426	-0.1871469065	-0.1064682634	0.0202203312	0.1388139823	0.0877980452	-0.1616543066	0.0638368813	-0.0673847453	0.1605993851	-0.043348735599999993	0.0270097239	0.1153766189	-0.17558971489999994	0.0104392553	0.0570353861	-0.0828859644	0.0813224661	-0.0106471899	0.0917231946	0.112946559	0.1121045217	0.1107057733	0.0	0.0	-0.0576553	-0.0278501	0.00077562807001	0.00332413361809	-0.06703730000000001	-0.091455	0.004493999591290001	0.008364017025000002	-0.0217112	-0.0409424	0.00047137620544	0.0016762801177600006	0.000437966	0.000437966	1.9181421715599998e-07	1.9181421715599998e-07	0.000468197	0.00024273799999999994	2.1920843080900001e-07	5.892173664399997e-08	-0.000791665	-0.000350306	6.26733472225e-07	1.2271429363599998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
815.0688718299037	-0.9449343702880242	664337.2658260721	0.8929009641516248	1151.2298861024792	3.4813482707913863	1325330.2506555272	12.119785782542177	838.0297275284862	-0.7302489107876227	0.5332634717065092	702293.8242214689	880.8149263943762	675.3884153019159	1.15146	14.996931	0.1055609	0.0628809	-0.0679594043	-0.025567251200000002	-0.0640327866	-0.059901163499999986	0.0003225463	-0.0463002534	-0.1160142874	0.0776262182	0.0770199449	-0.1288772917	0.0884397092	-0.0471330857	-0.0912391758	-0.0492268758	-0.0520975755	0.046407503499999996	0.0774863875	0.1269969867	0.072839732	0.016815765700000002	0.0691684023	0.2000562443	-0.0010978391	0.024447120699999998	-0.0106977049	-0.0392650275	-0.0230283922	-0.0328108029	-0.0176116588	0.0104752006	0.0988961849	0.0079883007	0.0586487407	-0.10007210400000001	-0.0517775971	0.0632113114	0.0100483216	0.0027293197	0.0838038244	-0.1171066115	-0.0001686409	-0.09987580289999999	0.0483688269	0.0543308422	-0.1065857618	-0.0801439984	0.0880970808	-0.0825540521	0.20727069129999998	-0.09213620800000001	0.029332959900000007	-0.0273017456	0.0564292053	-0.0831936362	-0.1251957037	0.0638492146	-0.0015690934	-0.1108859899	0.0646548537	0.0437036145	-0.018275888799999997	0.0663475891	-0.09974794669999999	-0.0217800772	0.20615129129999998	-0.0581117321	-0.0745028299	-0.0247810986	-0.0416871426	0.0062111401	-0.0195818868	-0.0444307579	-0.1285754613	-0.0177677004	-0.1380705526	0.0667755262	-0.0400475513	0.0329952082	-0.09093155439999999	0.083121464	-0.110904153	-0.0652190174	0.0484659206	0.12159493980000001	0.1127630801	0.11137302310000001	0.10906894060000001	0.0	0.0	-0.0561855	0.0014698000000000005	2.1603120400000008e-06	0.0031568104102499997	-0.0107405	0.056296800000000015	0.00011535834025	0.0031693296902400012	-0.0158343	0.005876900000000001	0.00025072505649000005	3.453795361000001e-05	0.0	-0.000437966	0.0	1.9181421715599998e-07	0.00038635	-8.184699999999996e-05	1.492663225e-07	6.698931408999994e-09	-0.0011102	-0.000318535	1.2325440400000001e-06	1.01464546225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
812.8974464509787	-2.1714253789250506	660802.2584465218	4.7150881762397985	1154.5646004030589	3.3347143005796624	1333019.416503875	11.120319466490507	837.6581313215465	-0.37159620693967105	0.13808374101195078	701671.1449691053	881.529496520484	669.8724460268821	1.09865	14.309115	0.08744320000000001	0.0432281	-0.0636605975	-0.0139831837	0.008932410200000001	-0.1762243993	0.0314088989	-0.08259152809999999	-0.1373541116	0.1507103063	0.0595134814	-0.1157732885	0.07005131099999999	0.0501313092	0.1150367171	-0.0430423523	-0.0232286801	0.1272439763	0.0685713054	0.0679954005	0.12175361039999999	0.0418216384	0.2587308541	0.16813857570000001	-0.025831665400000002	-0.0968852941	-0.0016927126	-0.0782009646	-0.0524420057	0.08311648740000001	0.0596937704	-0.1139194055	0.0558722217	0.026676283	-0.1064403517	0.1817685812	0.0042549193	0.0184776117	-0.0081078291	0.11072024609999999	-0.1100019114	-0.08373130599999999	-0.0738883322	-0.0653635937	0.0697559032	-0.11225838519999999	-0.0220250715	-0.055072880899999996	0.0324159111	0.0650543	-0.0359838719	-0.09518693019999999	0.0386356989	0.063576473	0.09107297880000001	-0.083962273	-0.1318427133	0.063520857	-0.0751553443	-0.1192506192	-0.0918979659	-0.06666508389999999	-0.017211061	0.172145016	0.013456476200000001	0.0580792272	0.225112819	-0.0057655555	0.0719033079	-0.0064346852	-0.09180615539999999	0.13226532400000002	0.054691211600000005	-0.0525486692	-0.17925608059999998	-0.11513142300000001	-0.1451640241	-0.0704916854	-0.0074916318000000015	0.1648465923	-0.0044930147	-0.053597671900000005	-0.0913322199	-0.0497632492	0.0019326887	0.0162922914	0.112533871	0.110460877	0.10703412710000001	0.0	0.0	-0.07381739999999999	-0.017631899999999992	0.0003108838976099997	0.0054490085427599975	0.017516099999999996	0.0282566	0.00030681375920999984	0.0007984354435599997	-0.0271234	-0.011289100000000005	0.0007356788275600003	0.00012744377881000008	0.0002597	0.0002597	6.744409000000001e-08	6.744409000000001e-08	0.0007274019999999999	0.00034105199999999995	5.291136696039999e-07	1.1631646670399995e-07	-0.00110564	4.560000000000023e-06	1.2224398095999998e-06	2.0793600000000217e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
812.1049993619621	-0.7924470890166049	659514.5299886925	0.6279723888908909	1141.0577586799202	-13.506841723138676	1302012.808643643	182.43477333391982	837.525813419487	-0.1323179020595262	0.01750802720543437	701449.4881439734	878.7372670725383	661.6827335094201	1.1478700000000002	14.95018	0.11818404999999994	0.0638201	-0.028368541299999998	0.0497771151	0.1437135336	-0.1451284897	0.0035130314	-0.0591872763	-0.0314164017	-0.0231372383	-0.115823055	-0.15338648859999998	0.0007968075	-0.0934178243	-0.027820319	-0.09631060640000001	-0.0926171746	0.0884533824	0.043718255899999996	-0.128024355	0.0120734913	-0.0502298322	0.0340718059	0.045361707599999995	-0.0539723884	-0.0879512683	-0.06847662269999999	0.0638646637	0.1652338191	-0.0633534344	-0.1145515309	0.0086288138	-0.044412168499999995	0.028795817999999997	0.11561106759999999	0.0985244309	0.1269647326	0.051149483899999994	0.2293492007	0.0759190572	-0.057287544100000004	0.0055005220999999995	-0.030737188500000002	0.0247770704	-0.0668923619	-0.0806100896	0.0414387546	0.0625548598	-0.04501195559999999	0.1428975176	0.0215547007	-0.16132140150000002	-0.1025747973	0.09253554230000001	-0.0581382751	0.0248834866	-0.0627190145	0.12141865550000001	0.0574537332	-0.1114696067	-0.0417569333	-0.0359423247	-0.041400704100000005	-0.1422892506	0.0599922714	0.0481379817	0.0785898322	-0.1310036433	0.0769118396	0.0197149248	-0.0152447522	0.08637556390000001	0.0403243469	0.0297452918	-0.049277063499999996	-0.14999276820000002	-0.0141619901	-0.1552406249	0.075845922	-0.06842585150000001	-0.0978555517	-0.0790966891	0.0776330204	-0.0300332348	-0.0864583045	0.022886565499999997	0.1122590247	0.109369563	0.1046087577	0.0	0.0	-0.08146789999999997	-0.007650499999999977	5.853015024999965e-05	0.0066370187304099935	-0.0277257	-0.0452418	0.0007687144404899999	0.00204682046724	-0.0250638	0.0020596000000000017	0.0006281940704400001	4.241952160000007e-06	0.000916215	0.0006565149999999999	8.394499262249998e-07	4.310119452249999e-07	0.000588564	-0.00013883799999999996	3.46407582096e-07	1.927599024399999e-08	-0.00157493	-0.00046929	2.4804045049e-06	2.2023310410000004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
812.0564199024533	-0.04857945950880094	659435.6291047896	0.00235996388616723	1142.2886380644845	1.2308793845643322	1304823.332651215	1.5150640593454692	837.7735638354817	0.2477504159946875	0.06138026862554071	701864.544261604	879.1371233412746	652.58534395366	1.12179	14.610509	0.04851599999999999	0.0269752	-0.0076290594999999985	0.1351842148	0.1627296142	-0.0356277187	0.0656157274	0.0222918217	-0.1021612286	0.0078823908	-0.0817315396	-0.0845660938	0.0541473372	-0.005881840500000001	-0.0512534026	-0.1064101932	-0.1460613288	0.0081834331	0.041260304399999996	0.0160079801	0.08867437480000001	0.0247628994	-0.0793012338	0.1198762916	0.0022257938	-0.0364624786	-0.014678494399999999	0.0751559797	0.042446091	0.0154493744	0.0784697069	0.036748147099999996	-0.08512920660000001	-0.0715951062	-0.057003114800000004	0.0868000515	-0.0621366323	0.1062843127	0.018388482	-0.1274340337	0.1048162636	-0.1232629976	-0.047862795300000004	-0.0194520197	0.0415284648	0.0694727078	0.1565696654	-0.16618999240000001	-0.0084749616	0.0404571187	0.037838694900000004	0.0207154964	-0.015558063799999999	-0.0043375765999999994	-0.0288134991	0.0445738108	-0.0735081228	0.09065335599999999	0.0114254418	-0.1407532023	0.0723711509	0.0619383154	-0.028545932000000006	-0.1505073513	-0.1027973672	0.0109213602	0.07576238519999999	-0.1136846298	-0.0654979633	0.0357459469	0.0636429508	-0.0047864423	-0.0020632189	0.07507002759999999	-0.0206513163	-0.0224395392	0.0795239114	0.04905167269999999	-0.0100886452	0.06332943740000001	-0.0648186031	-0.0171151945	-0.06033239980000001	-0.0165275809	-0.07938485349999999	-0.024337512599999996	0.1119386527	0.10810085109999999	0.1018016823	0.0	0.0	-0.08145049999999998	1.739999999998687e-05	3.0275999999954313e-10	0.006634183950249997	-0.0143492	0.013376499999999998	0.00020589954064000006	0.00017893075224999994	-0.0192106	0.005853200000000003	0.00036904715235999984	3.4259950240000034e-05	0.000578401	-0.00033781400000000003	3.34547716801e-07	1.14118298596e-07	0.00055498	-3.3584000000000016e-05	3.080028003999999e-07	1.1278850560000015e-09	-0.0013609500000000005	0.0002139799999999995	1.8521849025000011e-06	4.578744039999977e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
